Posição,Pos. Med Mov.,Velocidade,Vel. Med. Mov.,Aceleração,Gravidade,Energia Cinética,Energia Pot.,Tempo
"0,735","0,697","3,840","3,773","13,824",,"0,0875","0,0330","0,37917"
"0,739","0,701","3,840","3,787","13,824",,"0,0882","0,0325","0,38021"
"0,743","0,705","3,840","3,797","9,216",,"0,0887","0,0320","0,38125"
"0,748","0,709","3,888","3,811","13,824",,"0,0893","0,0314","0,38229"
"0,752","0,713","3,888","3,826","13,824",,"0,0900","0,0309","0,38333"
"0,756","0,717","3,888","3,840","13,824",,"0,0907","0,0304","0,38437"
"0,760","0,721","3,936","3,854","13,824",,"0,0914","0,0299","0,38542"
"0,764","0,725","3,936","3,869","13,824",,"0,0921","0,0294","0,38646"
"0,768","0,729","3,936","3,878","9,216",,"0,0925","0,0289","0,38750"
"0,772","0,733","3,888","3,888","9,216",,"0,0930","0,0284","0,38854"
"0,777","0,737","3,936","3,898","9,216",,"0,0934","0,0278","0,38958"
"0,781","0,742","3,936","3,907","9,216",,"0,0939","0,0273","0,39062"
"0,786","0,746","3,984","3,922","13,824",,"0,0946","0,0267","0,39167"
"0,790","0,750","3,984","3,931","9,216",,"0,0950","0,0262","0,39271"
"0,794","0,754","3,984","3,941","9,216",,"0,0955","0,0257","0,39375"
"0,798","0,758","3,984","3,950","9,216",,"0,0960","0,0252","0,39479"
"0,802","0,762","3,984","3,955","4,608",,"0,0962","0,0247","0,39583"
"0,807","0,767","4,032","3,965","9,216",,"0,0967","0,0241","0,39687"
"0,811","0,771","4,032","3,974","9,216",,"0,0971","0,0236","0,39792"
"0,815","0,775","4,032","3,989","13,824",,"0,0978","0,0231","0,39896"
"0,819","0,779","4,032","3,998","9,216",,"0,0983","0,0226","0,40000"
"0,824","0,783","4,080","4,013","13,824",,"0,0990","0,0219","0,40104"
"0,828","0,788","4,080","4,022","9,216",,"0,0995","0,0214","0,40208"
"0,833","0,792","4,080","4,032","9,216",,"0,1000","0,0208","0,40312"
"0,837","0,796","4,080","4,042","9,216",,"0,1005","0,0203","0,40417"
"0,841","0,800","4,080","4,051","9,216",,"0,1009","0,0198","0,40521"
"0,846","0,805","4,128","4,066","13,824",,"0,1017","0,0192","0,40625"
"0,850","0,809","4,128","4,075","9,216",,"0,1021","0,0187","0,40729"
"0,854","0,813","4,128","4,085","9,216",,"0,1026","0,0182","0,40833"
"0,859","0,818","4,176","4,099","13,824",,"0,1033","0,0176","0,40937"
"0,863","0,822","4,128","4,109","9,216",,"0,1038","0,0171","0,41042"
"0,868","0,826","4,176","4,118","9,216",,"0,1043","0,0165","0,41146"
"0,871","0,831","4,080","4,118","0,000",,"0,1043","0,0161","0,41250"
"0,876","0,835","4,128","4,123","4,608",,"0,1046","0,0155","0,41354"
"0,881","0,839","4,176","4,133","9,216",,"0,1050","0,0148","0,41458"
"0,886","0,844","4,224","4,147","13,824",,"0,1058","0,0142","0,41562"
"0,890","0,848","4,224","4,157","9,216",,"0,1063","0,0137","0,41667"
"0,895","0,852","4,224","4,166","9,216",,"0,1068","0,0131","0,41771"
"0,899","0,857","4,224","4,176","9,216",,"0,1072","0,0126","0,41875"
"0,904","0,861","4,272","4,186","9,216",,"0,1077","0,0120","0,41979"
"0,908","0,866","4,272","4,200","13,824",,"0,1085","0,0115","0,42083"
"0,913","0,870","4,272","4,210","9,216",,"0,1090","0,0108","0,42187"
"0,918","0,875","4,320","4,234","23,040",,"0,1102","0,0102","0,42292"
"0,922","0,879","4,272","4,248","13,824",,"0,1110","0,0097","0,42396"
"0,927","0,884","4,320","4,262","13,824",,"0,1117","0,0091","0,42500"
"0,932","0,888","4,368","4,277","13,824",,"0,1125","0,0085","0,42604"
"0,937","0,893","4,368","4,291","13,824",,"0,1132","0,0079","0,42708"
"0,941","0,897","4,368","4,306","13,824",,"0,1140","0,0074","0,42812"
"0,945","0,902","4,368","4,320","13,824",,"0,1148","0,0069","0,42917"
"0,950","0,906","4,368","4,330","9,216",,"0,1153","0,0062","0,43021"
"0,955","0,911","4,416","4,344","13,824",,"0,1161","0,0056","0,43125"
"0,959","0,915","4,368","4,354","9,216",,"0,1166","0,0051","0,43229"
"0,964","0,920","4,464","4,368","13,824",,"0,1173","0,0045","0,43333"
"0,968","0,925","4,416","4,382","13,824",,"0,1181","0,0040","0,43437"
"0,973","0,929","4,416","4,392","9,216",,"0,1186","0,0034","0,43542"
"0,975","0,934","4,272","4,382","-9,216",,"0,1181","0,0031","0,43646"
"0,981","0,938","4,368","4,382","0,000",,"0,1181","0,0024","0,43750"
